from,to,capacity,travel_time,attributes_json_layer,attributes_json_capacity,attributes_json_travel_time,attributes_json_status,layer_Road Network,layer_Telecom Network,layer_Water Network
DATA_015,HOSP_009,141,1,Telecom Network,141,1,active,False,True,False
DATA_015,HOSP_001,200,1,Telecom Network,200,1,active,False,True,False
DATA_015,HOSP_002,572,1,Telecom Network,572,1,active,False,True,False
DATA_015,MAG_005,158,1,Telecom Network,158,1,active,False,True,False
DATA_015,MAG_008,237,1,Telecom Network,237,1,active,False,True,False
DATA_015,MAG_001,427,1,Telecom Network,427,1,active,False,True,False
DATA_015,MAG_019,404,1,Telecom Network,404,1,active,False,True,False
DATA_015,MAG_017,235,1,Telecom Network,235,1,active,False,True,False
DATA_016,HOSP_009,329,1,Telecom Network,329,1,active,False,True,False
DATA_016,HOSP_002,523,1,Telecom Network,523,1,active,False,True,False
DATA_016,HOSP_010,144,1,Telecom Network,144,1,active,False,True,False
DATA_016,HOSP_008,365,1,Telecom Network,365,1,active,False,True,False
DATA_016,HOSP_007,162,1,Telecom Network,162,1,active,False,True,False
DATA_016,HOSP_006,435,1,Telecom Network,435,1,active,False,True,False
DATA_016,HOSP_004,376,1,Telecom Network,376,1,active,False,True,False
DATA_016,HOSP_005,147,1,Telecom Network,147,1,active,False,True,False
DATA_016,HOSP_003,407,1,Telecom Network,407,1,active,False,True,False
DATA_016,HOSP_001,380,1,Telecom Network,380,1,active,False,True,False
DATA_016,MAG_005,350,1,Telecom Network,350,1,active,False,True,False
DATA_016,MAG_003,215,1,Telecom Network,215,1,active,False,True,False
DATA_016,MAG_006,351,1,Telecom Network,351,1,active,False,True,False
DATA_016,MAG_004,140,1,Telecom Network,140,1,active,False,True,False
DATA_016,MAG_010,340,1,Telecom Network,340,1,active,False,True,False
DATA_017,HOSP_009,203,1,Telecom Network,203,1,active,False,True,False
DATA_017,HOSP_005,400,1,Telecom Network,400,1,active,False,True,False
DATA_017,HOSP_004,199,1,Telecom Network,199,1,active,False,True,False
DATA_017,HOSP_002,127,1,Telecom Network,127,1,active,False,True,False
DATA_017,HOSP_006,357,1,Telecom Network,357,1,active,False,True,False
DATA_017,HOSP_001,430,1,Telecom Network,430,1,active,False,True,False
DATA_017,HOSP_008,299,1,Telecom Network,299,1,active,False,True,False
DATA_017,HOSP_003,351,1,Telecom Network,351,1,active,False,True,False
DATA_017,HOSP_010,167,1,Telecom Network,167,1,active,False,True,False
DATA_017,HOSP_007,345,1,Telecom Network,345,1,active,False,True,False
DATA_017,MAG_010,184,1,Telecom Network,184,1,active,False,True,False
DATA_017,MAG_008,204,1,Telecom Network,204,1,active,False,True,False
DATA_017,MAG_006,363,1,Telecom Network,363,1,active,False,True,False
DATA_017,MAG_016,254,1,Telecom Network,254,1,active,False,True,False
DATA_017,MAG_013,252,1,Telecom Network,252,1,active,False,True,False
DATA_018,HOSP_004,209,1,Telecom Network,209,1,active,False,True,False
DATA_018,HOSP_006,191,1,Telecom Network,191,1,active,False,True,False
DATA_018,HOSP_007,239,1,Telecom Network,239,1,active,False,True,False
DATA_018,HOSP_010,418,1,Telecom Network,418,1,active,False,True,False
DATA_018,HOSP_009,259,1,Telecom Network,259,1,active,False,True,False
DATA_018,HOSP_008,237,1,Telecom Network,237,1,active,False,True,False
DATA_018,HOSP_002,338,1,Telecom Network,338,1,active,False,True,False
DATA_018,HOSP_003,371,1,Telecom Network,371,1,active,False,True,False
DATA_018,HOSP_005,484,1,Telecom Network,484,1,active,False,True,False
DATA_018,HOSP_001,431,1,Telecom Network,431,1,active,False,True,False
DATA_018,MAG_019,219,1,Telecom Network,219,1,active,False,True,False
DATA_018,MAG_011,455,1,Telecom Network,455,1,active,False,True,False
DATA_018,MAG_018,316,1,Telecom Network,316,1,active,False,True,False
DATA_018,MAG_015,468,1,Telecom Network,468,1,active,False,True,False
DATA_018,MAG_004,241,1,Telecom Network,241,1,active,False,True,False
MAG_008,MAG_017,30,2,Road Network,30,2,active,True,False,False
MAG_008,MAG_011,14,2,Road Network,14,2,active,True,False,False
MAG_003,MAG_007,40,2,Road Network,40,2,active,True,False,False
MAG_009,MAG_006,18,3,Road Network,18,3,active,True,False,False
MAG_005,MAG_016,37,5,Road Network,37,5,active,True,False,False
MAG_013,MAG_008,13,3,Road Network,13,3,active,True,False,False
MAG_014,MAG_003,40,5,Road Network,40,5,active,True,False,False
MAG_008,MAG_012,32,2,Road Network,32,2,active,True,False,False
MAG_016,MAG_008,13,4,Road Network,13,4,active,True,False,False
MAG_006,MAG_005,39,4,Road Network,39,4,active,True,False,False
MAG_022,MAG_013,37,2,Road Network,37,2,active,True,False,False
MAG_010,MAG_005,37,2,Road Network,37,2,active,True,False,False
MAG_017,MAG_015,14,1,Road Network,14,1,active,True,False,False
MAG_013,MAG_009,20,2,Road Network,20,2,active,True,False,False
MAG_021,MAG_015,19,2,Road Network,19,2,active,True,False,False
MAG_007,MAG_017,32,3,Road Network,32,3,active,True,False,False
MAG_018,MAG_015,10,5,Road Network,10,5,active,True,False,False
MAG_003,MAG_007,30,5,Road Network,30,5,active,True,False,False
MAG_008,MAG_019,11,4,Road Network,11,4,active,True,False,False
MAG_006,MAG_017,20,1,Road Network,20,1,active,True,False,False
MAG_013,MAG_020,34,1,Road Network,34,1,active,True,False,False
MAG_020,MAG_014,33,4,Road Network,33,4,active,True,False,False
MAG_002,MAG_013,12,1,Road Network,12,1,active,True,False,False
MAG_015,MAG_018,14,5,Road Network,14,5,active,True,False,False
MAG_010,MAG_009,13,4,Road Network,13,4,active,True,False,False
MAG_001,MAG_008,36,4,Road Network,36,4,active,True,False,False
MAG_021,MAG_004,21,3,Road Network,21,3,active,True,False,False
MAG_002,MAG_004,40,3,Road Network,40,3,active,True,False,False
MAG_017,MAG_011,26,2,Road Network,26,2,active,True,False,False
MAG_018,MAG_001,28,5,Road Network,28,5,active,True,False,False
POWER_001,DATA_012,92,1,Energy Grid,92,1,active,False,False,False
POWER_001,MAG_011,108,1,Energy Grid,108,1,active,False,False,False
POWER_001,HOSP_003,118,1,Energy Grid,118,1,active,False,False,False
POWER_001,WATER_018,101,1,Energy Grid,101,1,active,False,False,False
POWER_001,HOSP_007,109,1,Energy Grid,109,1,active,False,False,False
POWER_001,WATER_030,82,1,Energy Grid,82,1,active,False,False,False
POWER_001,DATA_003,48,1,Energy Grid,48,1,active,False,False,False
POWER_001,DATA_001,52,1,Energy Grid,52,1,active,False,False,False
POWER_001,WATER_023,73,1,Energy Grid,73,1,active,False,False,False
POWER_001,WATER_022,50,1,Energy Grid,50,1,active,False,False,False
POWER_001,DATA_018,72,1,Energy Grid,72,1,active,False,False,False
POWER_001,MAG_014,84,1,Energy Grid,84,1,active,False,False,False
POWER_001,WATER_010,78,1,Energy Grid,78,1,active,False,False,False
POWER_001,MAG_004,105,1,Energy Grid,105,1,active,False,False,False
POWER_001,DATA_009,83,1,Energy Grid,83,1,active,False,False,False
POWER_001,MAG_017,43,1,Energy Grid,43,1,active,False,False,False
POWER_002,MAG_012,98,1,Energy Grid,98,1,active,False,False,False
POWER_002,MAG_004,71,1,Energy Grid,71,1,active,False,False,False
POWER_002,WATER_004,44,1,Energy Grid,44,1,active,False,False,False
POWER_002,HOSP_002,115,1,Energy Grid,115,1,active,False,False,False
POWER_002,MAG_010,52,1,Energy Grid,52,1,active,False,False,False
POWER_002,MAG_014,116,1,Energy Grid,116,1,active,False,False,False
POWER_002,DATA_005,87,1,Energy Grid,87,1,active,False,False,False
POWER_002,WATER_015,89,1,Energy Grid,89,1,active,False,False,False
POWER_002,WATER_019,57,1,Energy Grid,57,1,active,False,False,False
POWER_002,MAG_009,55,1,Energy Grid,55,1,active,False,False,False
POWER_002,HOSP_004,65,1,Energy Grid,65,1,active,False,False,False
POWER_002,MAG_001,63,1,Energy Grid,63,1,active,False,False,False
POWER_002,WATER_016,46,1,Energy Grid,46,1,active,False,False,False
POWER_002,WATER_026,92,1,Energy Grid,92,1,active,False,False,False
POWER_002,HOSP_010,118,1,Energy Grid,118,1,active,False,False,False
POWER_002,DATA_016,62,1,Energy Grid,62,1,active,False,False,False
POWER_002,WATER_018,42,1,Energy Grid,42,1,active,False,False,False
POWER_002,MAG_007,119,1,Energy Grid,119,1,active,False,False,False
POWER_002,DATA_011,78,1,Energy Grid,78,1,active,False,False,False
POWER_002,DATA_015,61,1,Energy Grid,61,1,active,False,False,False
POWER_003,MAG_021,69,1,Energy Grid,69,1,active,False,False,False
POWER_003,WATER_021,61,1,Energy Grid,61,1,active,False,False,False
POWER_003,WATER_006,55,1,Energy Grid,55,1,active,False,False,False
POWER_003,MAG_001,105,1,Energy Grid,105,1,active,False,False,False
POWER_003,MAG_006,73,1,Energy Grid,73,1,active,False,False,False
POWER_003,WATER_004,119,1,Energy Grid,119,1,active,False,False,False
POWER_003,MAG_004,56,1,Energy Grid,56,1,active,False,False,False
POWER_003,DATA_008,100,1,Energy Grid,100,1,active,False,False,False
POWER_003,MAG_020,62,1,Energy Grid,62,1,active,False,False,False
POWER_003,MAG_017,81,1,Energy Grid,81,1,active,False,False,False
POWER_003,WATER_029,75,1,Energy Grid,75,1,active,False,False,False
POWER_003,MAG_014,101,1,Energy Grid,101,1,active,False,False,False
POWER_003,WATER_011,76,1,Energy Grid,76,1,active,False,False,False
POWER_003,DATA_009,92,1,Energy Grid,92,1,active,False,False,False
POWER_003,MAG_009,80,1,Energy Grid,80,1,active,False,False,False
POWER_003,HOSP_001,57,1,Energy Grid,57,1,active,False,False,False
POWER_003,WATER_003,86,1,Energy Grid,86,1,active,False,False,False
POWER_003,MAG_018,62,1,Energy Grid,62,1,active,False,False,False
POWER_003,WATER_002,105,1,Energy Grid,105,1,active,False,False,False
POWER_003,DATA_010,75,1,Energy Grid,75,1,active,False,False,False
POWER_003,MAG_005,51,1,Energy Grid,51,1,active,False,False,False
POWER_003,HOSP_005,78,1,Energy Grid,78,1,active,False,False,False
POWER_003,HOSP_006,77,1,Energy Grid,77,1,active,False,False,False
POWER_003,DATA_011,103,1,Energy Grid,103,1,active,False,False,False
POWER_003,WATER_005,104,1,Energy Grid,104,1,active,False,False,False
POWER_003,HOSP_010,70,1,Energy Grid,70,1,active,False,False,False
POWER_003,HOSP_007,79,1,Energy Grid,79,1,active,False,False,False
POWER_003,WATER_019,117,1,Energy Grid,117,1,active,False,False,False
POWER_003,WATER_025,93,1,Energy Grid,93,1,active,False,False,False
POWER_003,WATER_012,66,1,Energy Grid,66,1,active,False,False,False
POWER_004,WATER_016,118,1,Energy Grid,118,1,active,False,False,False
POWER_004,WATER_012,52,1,Energy Grid,52,1,active,False,False,False
POWER_004,MAG_022,42,1,Energy Grid,42,1,active,False,False,False
POWER_004,DATA_010,116,1,Energy Grid,116,1,active,False,False,False
POWER_004,MAG_004,90,1,Energy Grid,90,1,active,False,False,False
POWER_004,WATER_015,52,1,Energy Grid,52,1,active,False,False,False
POWER_004,MAG_002,96,1,Energy Grid,96,1,active,False,False,False
POWER_004,HOSP_001,61,1,Energy Grid,61,1,active,False,False,False
POWER_004,WATER_025,94,1,Energy Grid,94,1,active,False,False,False
POWER_004,DATA_012,83,1,Energy Grid,83,1,active,False,False,False
POWER_004,MAG_017,43,1,Energy Grid,43,1,active,False,False,False
POWER_004,DATA_011,92,1,Energy Grid,92,1,active,False,False,False
POWER_004,HOSP_004,44,1,Energy Grid,44,1,active,False,False,False
POWER_004,MAG_006,107,1,Energy Grid,107,1,active,False,False,False
POWER_004,WATER_027,102,1,Energy Grid,102,1,active,False,False,False
POWER_004,MAG_001,79,1,Energy Grid,79,1,active,False,False,False
POWER_004,WATER_014,78,1,Energy Grid,78,1,active,False,False,False
POWER_004,HOSP_002,66,1,Energy Grid,66,1,active,False,False,False
POWER_005,HOSP_002,109,1,Energy Grid,109,1,active,False,False,False
POWER_005,DATA_012,107,1,Energy Grid,107,1,active,False,False,False
POWER_005,MAG_004,66,1,Energy Grid,66,1,active,False,False,False
POWER_005,MAG_006,69,1,Energy Grid,69,1,active,False,False,False
POWER_005,WATER_022,109,1,Energy Grid,109,1,active,False,False,False
POWER_005,DATA_016,40,1,Energy Grid,40,1,active,False,False,False
POWER_005,MAG_002,84,1,Energy Grid,84,1,active,False,False,False
POWER_005,WATER_004,99,1,Energy Grid,99,1,active,False,False,False
POWER_005,WATER_021,54,1,Energy Grid,54,1,active,False,False,False
POWER_005,HOSP_010,69,1,Energy Grid,69,1,active,False,False,False
POWER_005,MAG_009,107,1,Energy Grid,107,1,active,False,False,False
POWER_005,WATER_007,52,1,Energy Grid,52,1,active,False,False,False
POWER_005,WATER_014,94,1,Energy Grid,94,1,active,False,False,False
POWER_005,HOSP_008,120,1,Energy Grid,120,1,active,False,False,False
POWER_005,DATA_005,113,1,Energy Grid,113,1,active,False,False,False
POWER_005,WATER_001,78,1,Energy Grid,78,1,active,False,False,False
POWER_005,WATER_023,97,1,Energy Grid,97,1,active,False,False,False
POWER_005,DATA_018,95,1,Energy Grid,95,1,active,False,False,False
POWER_005,WATER_013,107,1,Energy Grid,107,1,active,False,False,False
POWER_005,WATER_017,89,1,Energy Grid,89,1,active,False,False,False
POWER_005,WATER_030,99,1,Energy Grid,99,1,active,False,False,False
POWER_005,HOSP_007,101,1,Energy Grid,101,1,active,False,False,False
POWER_005,WATER_008,92,1,Energy Grid,92,1,active,False,False,False
POWER_005,DATA_003,109,1,Energy Grid,109,1,active,False,False,False
POWER_005,MAG_022,90,1,Energy Grid,90,1,active,False,False,False
POWER_006,HOSP_004,119,1,Energy Grid,119,1,active,False,False,False
POWER_006,DATA_011,51,1,Energy Grid,51,1,active,False,False,False
POWER_006,HOSP_007,53,1,Energy Grid,53,1,active,False,False,False
POWER_006,WATER_009,114,1,Energy Grid,114,1,active,False,False,False
POWER_006,DATA_015,109,1,Energy Grid,109,1,active,False,False,False
POWER_006,MAG_006,105,1,Energy Grid,105,1,active,False,False,False
POWER_006,WATER_005,76,1,Energy Grid,76,1,active,False,False,False
POWER_006,WATER_015,90,1,Energy Grid,90,1,active,False,False,False
POWER_006,MAG_014,87,1,Energy Grid,87,1,active,False,False,False
POWER_006,WATER_030,89,1,Energy Grid,89,1,active,False,False,False
POWER_006,WATER_006,51,1,Energy Grid,51,1,active,False,False,False
POWER_006,WATER_028,115,1,Energy Grid,115,1,active,False,False,False
POWER_007,DATA_018,114,1,Energy Grid,114,1,active,False,False,False
POWER_007,WATER_030,44,1,Energy Grid,44,1,active,False,False,False
POWER_007,DATA_015,60,1,Energy Grid,60,1,active,False,False,False
POWER_007,HOSP_003,109,1,Energy Grid,109,1,active,False,False,False
POWER_007,WATER_012,74,1,Energy Grid,74,1,active,False,False,False
POWER_007,WATER_016,112,1,Energy Grid,112,1,active,False,False,False
POWER_007,DATA_010,73,1,Energy Grid,73,1,active,False,False,False
POWER_007,HOSP_010,91,1,Energy Grid,91,1,active,False,False,False
POWER_007,HOSP_004,108,1,Energy Grid,108,1,active,False,False,False
POWER_007,WATER_025,41,1,Energy Grid,41,1,active,False,False,False
POWER_007,WATER_021,46,1,Energy Grid,46,1,active,False,False,False
POWER_007,HOSP_001,75,1,Energy Grid,75,1,active,False,False,False
POWER_007,DATA_009,48,1,Energy Grid,48,1,active,False,False,False
POWER_007,MAG_015,89,1,Energy Grid,89,1,active,False,False,False
POWER_007,DATA_002,93,1,Energy Grid,93,1,active,False,False,False
POWER_007,DATA_013,56,1,Energy Grid,56,1,active,False,False,False
POWER_007,MAG_017,59,1,Energy Grid,59,1,active,False,False,False
POWER_007,WATER_017,58,1,Energy Grid,58,1,active,False,False,False
POWER_007,WATER_014,78,1,Energy Grid,78,1,active,False,False,False
POWER_007,WATER_023,96,1,Energy Grid,96,1,active,False,False,False
POWER_007,DATA_011,52,1,Energy Grid,52,1,active,False,False,False
POWER_007,MAG_007,51,1,Energy Grid,51,1,active,False,False,False
POWER_008,MAG_005,51,1,Energy Grid,51,1,active,False,False,False
POWER_008,WATER_025,103,1,Energy Grid,103,1,active,False,False,False
POWER_008,HOSP_007,48,1,Energy Grid,48,1,active,False,False,False
POWER_008,MAG_019,62,1,Energy Grid,62,1,active,False,False,False
POWER_008,WATER_018,115,1,Energy Grid,115,1,active,False,False,False
POWER_008,MAG_016,59,1,Energy Grid,59,1,active,False,False,False
POWER_008,WATER_011,97,1,Energy Grid,97,1,active,False,False,False
POWER_008,MAG_015,53,1,Energy Grid,53,1,active,False,False,False
POWER_008,WATER_012,67,1,Energy Grid,67,1,active,False,False,False
POWER_008,WATER_014,79,1,Energy Grid,79,1,active,False,False,False
POWER_008,HOSP_001,67,1,Energy Grid,67,1,active,False,False,False
POWER_008,WATER_019,53,1,Energy Grid,53,1,active,False,False,False
POWER_008,MAG_002,62,1,Energy Grid,62,1,active,False,False,False
POWER_008,DATA_009,108,1,Energy Grid,108,1,active,False,False,False
POWER_008,DATA_004,45,1,Energy Grid,45,1,active,False,False,False
POWER_008,MAG_022,117,1,Energy Grid,117,1,active,False,False,False
POWER_008,DATA_007,42,1,Energy Grid,42,1,active,False,False,False
POWER_008,MAG_004,63,1,Energy Grid,63,1,active,False,False,False
POWER_008,HOSP_002,114,1,Energy Grid,114,1,active,False,False,False
POWER_008,HOSP_003,61,1,Energy Grid,61,1,active,False,False,False
POWER_008,DATA_013,99,1,Energy Grid,99,1,active,False,False,False
POWER_008,DATA_012,41,1,Energy Grid,41,1,active,False,False,False
POWER_008,WATER_027,104,1,Energy Grid,104,1,active,False,False,False
POWER_008,HOSP_009,93,1,Energy Grid,93,1,active,False,False,False
POWER_008,DATA_001,70,1,Energy Grid,70,1,active,False,False,False
POWER_008,DATA_011,113,1,Energy Grid,113,1,active,False,False,False
POWER_008,MAG_018,77,1,Energy Grid,77,1,active,False,False,False
POWER_008,MAG_020,61,1,Energy Grid,61,1,active,False,False,False
POWER_008,WATER_024,71,1,Energy Grid,71,1,active,False,False,False
POWER_009,WATER_008,95,1,Energy Grid,95,1,active,False,False,False
POWER_009,DATA_003,54,1,Energy Grid,54,1,active,False,False,False
POWER_009,WATER_025,95,1,Energy Grid,95,1,active,False,False,False
POWER_009,MAG_011,68,1,Energy Grid,68,1,active,False,False,False
POWER_009,MAG_017,79,1,Energy Grid,79,1,active,False,False,False
POWER_009,WATER_023,46,1,Energy Grid,46,1,active,False,False,False
POWER_009,WATER_021,52,1,Energy Grid,52,1,active,False,False,False
POWER_009,DATA_013,117,1,Energy Grid,117,1,active,False,False,False
POWER_009,WATER_005,49,1,Energy Grid,49,1,active,False,False,False
POWER_009,WATER_019,119,1,Energy Grid,119,1,active,False,False,False
POWER_009,MAG_006,74,1,Energy Grid,74,1,active,False,False,False
POWER_009,DATA_006,41,1,Energy Grid,41,1,active,False,False,False
POWER_009,DATA_005,49,1,Energy Grid,49,1,active,False,False,False
POWER_009,HOSP_004,63,1,Energy Grid,63,1,active,False,False,False
POWER_009,MAG_008,95,1,Energy Grid,95,1,active,False,False,False
POWER_009,WATER_015,98,1,Energy Grid,98,1,active,False,False,False
POWER_009,MAG_003,68,1,Energy Grid,68,1,active,False,False,False
POWER_009,WATER_020,67,1,Energy Grid,67,1,active,False,False,False
POWER_009,HOSP_010,43,1,Energy Grid,43,1,active,False,False,False
POWER_009,WATER_030,117,1,Energy Grid,117,1,active,False,False,False
POWER_009,MAG_009,65,1,Energy Grid,65,1,active,False,False,False
POWER_010,DATA_011,84,1,Energy Grid,84,1,active,False,False,False
POWER_010,MAG_013,100,1,Energy Grid,100,1,active,False,False,False
POWER_010,MAG_015,43,1,Energy Grid,43,1,active,False,False,False
POWER_010,DATA_017,116,1,Energy Grid,116,1,active,False,False,False
POWER_010,WATER_022,70,1,Energy Grid,70,1,active,False,False,False
POWER_010,HOSP_002,63,1,Energy Grid,63,1,active,False,False,False
POWER_010,WATER_018,112,1,Energy Grid,112,1,active,False,False,False
POWER_010,WATER_025,102,1,Energy Grid,102,1,active,False,False,False
POWER_010,HOSP_007,64,1,Energy Grid,64,1,active,False,False,False
POWER_010,MAG_018,81,1,Energy Grid,81,1,active,False,False,False
POWER_010,DATA_006,110,1,Energy Grid,110,1,active,False,False,False
POWER_010,WATER_004,68,1,Energy Grid,68,1,active,False,False,False
POWER_010,WATER_015,101,1,Energy Grid,101,1,active,False,False,False
POWER_010,HOSP_004,66,1,Energy Grid,66,1,active,False,False,False
POWER_010,HOSP_009,102,1,Energy Grid,102,1,active,False,False,False
POWER_010,WATER_028,105,1,Energy Grid,105,1,active,False,False,False
POWER_010,WATER_016,95,1,Energy Grid,95,1,active,False,False,False
POWER_010,MAG_001,46,1,Energy Grid,46,1,active,False,False,False
POWER_010,HOSP_006,75,1,Energy Grid,75,1,active,False,False,False
POWER_011,DATA_017,43,1,Energy Grid,43,1,active,False,False,False
POWER_011,WATER_004,89,1,Energy Grid,89,1,active,False,False,False
POWER_011,MAG_006,59,1,Energy Grid,59,1,active,False,False,False
POWER_011,WATER_030,51,1,Energy Grid,51,1,active,False,False,False
POWER_011,WATER_029,41,1,Energy Grid,41,1,active,False,False,False
POWER_011,MAG_007,55,1,Energy Grid,55,1,active,False,False,False
POWER_011,WATER_027,80,1,Energy Grid,80,1,active,False,False,False
POWER_011,WATER_009,59,1,Energy Grid,59,1,active,False,False,False
POWER_011,WATER_006,53,1,Energy Grid,53,1,active,False,False,False
POWER_011,WATER_013,65,1,Energy Grid,65,1,active,False,False,False
POWER_011,DATA_008,64,1,Energy Grid,64,1,active,False,False,False
POWER_011,HOSP_010,60,1,Energy Grid,60,1,active,False,False,False
POWER_011,MAG_011,56,1,Energy Grid,56,1,active,False,False,False
POWER_011,WATER_012,46,1,Energy Grid,46,1,active,False,False,False
POWER_011,MAG_018,52,1,Energy Grid,52,1,active,False,False,False
POWER_011,MAG_008,73,1,Energy Grid,73,1,active,False,False,False
POWER_011,WATER_016,46,1,Energy Grid,46,1,active,False,False,False
POWER_011,WATER_024,46,1,Energy Grid,46,1,active,False,False,False
POWER_011,WATER_014,104,1,Energy Grid,104,1,active,False,False,False
POWER_011,MAG_009,80,1,Energy Grid,80,1,active,False,False,False
POWER_011,MAG_014,83,1,Energy Grid,83,1,active,False,False,False
POWER_012,HOSP_006,110,1,Energy Grid,110,1,active,False,False,False
POWER_012,MAG_021,89,1,Energy Grid,89,1,active,False,False,False
POWER_012,WATER_024,65,1,Energy Grid,65,1,active,False,False,False
POWER_012,MAG_020,119,1,Energy Grid,119,1,active,False,False,False
POWER_012,DATA_005,115,1,Energy Grid,115,1,active,False,False,False
POWER_012,WATER_022,99,1,Energy Grid,99,1,active,False,False,False
POWER_012,DATA_006,106,1,Energy Grid,106,1,active,False,False,False
POWER_012,WATER_001,67,1,Energy Grid,67,1,active,False,False,False
POWER_012,DATA_011,66,1,Energy Grid,66,1,active,False,False,False
POWER_012,WATER_009,48,1,Energy Grid,48,1,active,False,False,False
POWER_012,WATER_004,81,1,Energy Grid,81,1,active,False,False,False
POWER_012,MAG_001,80,1,Energy Grid,80,1,active,False,False,False
POWER_012,WATER_002,107,1,Energy Grid,107,1,active,False,False,False
POWER_012,WATER_005,112,1,Energy Grid,112,1,active,False,False,False
POWER_012,MAG_009,91,1,Energy Grid,91,1,active,False,False,False
POWER_012,HOSP_009,98,1,Energy Grid,98,1,active,False,False,False
POWER_012,DATA_004,59,1,Energy Grid,59,1,active,False,False,False
POWER_012,MAG_016,49,1,Energy Grid,49,1,active,False,False,False
POWER_012,MAG_004,64,1,Energy Grid,64,1,active,False,False,False
POWER_012,WATER_028,76,1,Energy Grid,76,1,active,False,False,False
POWER_012,WATER_010,106,1,Energy Grid,106,1,active,False,False,False
POWER_012,WATER_011,55,1,Energy Grid,55,1,active,False,False,False
POWER_012,HOSP_001,49,1,Energy Grid,49,1,active,False,False,False
POWER_012,WATER_015,87,1,Energy Grid,87,1,active,False,False,False
POWER_012,WATER_013,80,1,Energy Grid,80,1,active,False,False,False
POWER_012,WATER_007,89,1,Energy Grid,89,1,active,False,False,False
POWER_012,MAG_010,64,1,Energy Grid,64,1,active,False,False,False
POWER_013,MAG_006,48,1,Energy Grid,48,1,active,False,False,False
POWER_013,MAG_016,91,1,Energy Grid,91,1,active,False,False,False
POWER_013,WATER_004,112,1,Energy Grid,112,1,active,False,False,False
POWER_013,WATER_022,43,1,Energy Grid,43,1,active,False,False,False
POWER_013,MAG_005,78,1,Energy Grid,78,1,active,False,False,False
POWER_013,WATER_006,52,1,Energy Grid,52,1,active,False,False,False
POWER_013,DATA_015,62,1,Energy Grid,62,1,active,False,False,False
POWER_013,MAG_012,47,1,Energy Grid,47,1,active,False,False,False
POWER_013,MAG_001,117,1,Energy Grid,117,1,active,False,False,False
POWER_013,DATA_010,115,1,Energy Grid,115,1,active,False,False,False
POWER_013,MAG_020,91,1,Energy Grid,91,1,active,False,False,False
POWER_013,WATER_030,114,1,Energy Grid,114,1,active,False,False,False
POWER_013,HOSP_006,94,1,Energy Grid,94,1,active,False,False,False
POWER_013,DATA_011,113,1,Energy Grid,113,1,active,False,False,False
POWER_013,DATA_012,103,1,Energy Grid,103,1,active,False,False,False
POWER_013,WATER_018,66,1,Energy Grid,66,1,active,False,False,False
POWER_013,WATER_019,48,1,Energy Grid,48,1,active,False,False,False
POWER_013,DATA_002,53,1,Energy Grid,53,1,active,False,False,False
POWER_013,WATER_017,106,1,Energy Grid,106,1,active,False,False,False
POWER_013,WATER_015,66,1,Energy Grid,66,1,active,False,False,False
POWER_013,WATER_025,86,1,Energy Grid,86,1,active,False,False,False
POWER_013,HOSP_005,54,1,Energy Grid,54,1,active,False,False,False
POWER_013,MAG_008,52,1,Energy Grid,52,1,active,False,False,False
POWER_013,WATER_011,120,1,Energy Grid,120,1,active,False,False,False
POWER_013,HOSP_009,76,1,Energy Grid,76,1,active,False,False,False
POWER_013,HOSP_002,99,1,Energy Grid,99,1,active,False,False,False
POWER_013,WATER_024,42,1,Energy Grid,42,1,active,False,False,False
POWER_013,WATER_012,71,1,Energy Grid,71,1,active,False,False,False
POWER_013,WATER_028,79,1,Energy Grid,79,1,active,False,False,False
POWER_013,MAG_015,76,1,Energy Grid,76,1,active,False,False,False
POWER_014,MAG_020,68,1,Energy Grid,68,1,active,False,False,False
POWER_014,HOSP_004,85,1,Energy Grid,85,1,active,False,False,False
POWER_014,DATA_018,42,1,Energy Grid,42,1,active,False,False,False
POWER_014,DATA_007,103,1,Energy Grid,103,1,active,False,False,False
POWER_014,DATA_015,68,1,Energy Grid,68,1,active,False,False,False
POWER_014,WATER_030,45,1,Energy Grid,45,1,active,False,False,False
POWER_014,MAG_021,69,1,Energy Grid,69,1,active,False,False,False
POWER_014,DATA_012,105,1,Energy Grid,105,1,active,False,False,False
POWER_014,MAG_017,111,1,Energy Grid,111,1,active,False,False,False
POWER_014,WATER_020,96,1,Energy Grid,96,1,active,False,False,False
POWER_014,WATER_021,44,1,Energy Grid,44,1,active,False,False,False
POWER_014,HOSP_008,117,1,Energy Grid,117,1,active,False,False,False
POWER_014,DATA_002,116,1,Energy Grid,116,1,active,False,False,False
POWER_014,DATA_004,50,1,Energy Grid,50,1,active,False,False,False
POWER_015,DATA_009,65,1,Energy Grid,65,1,active,False,False,False
POWER_015,WATER_003,52,1,Energy Grid,52,1,active,False,False,False
POWER_015,MAG_021,65,1,Energy Grid,65,1,active,False,False,False
POWER_015,WATER_029,76,1,Energy Grid,76,1,active,False,False,False
POWER_015,HOSP_008,50,1,Energy Grid,50,1,active,False,False,False
POWER_015,WATER_024,82,1,Energy Grid,82,1,active,False,False,False
POWER_015,WATER_020,47,1,Energy Grid,47,1,active,False,False,False
POWER_015,WATER_001,86,1,Energy Grid,86,1,active,False,False,False
POWER_015,MAG_002,55,1,Energy Grid,55,1,active,False,False,False
POWER_015,WATER_014,92,1,Energy Grid,92,1,active,False,False,False
